policy_id,policy_name,policy_type,policy_start_date,policy_duration_months,policy_budget_crore,country,state,population_million,urbanization_rate,gdp_growth_before,gdp_growth_after,inflation_rate_before,inflation_rate_after,unemployment_rate_before,unemployment_rate_after,poverty_rate_before,poverty_rate_after,health_index_before,health_index_after,education_index_before,education_index_after,overall_impact_score,policy_success_level
2671,8,2,287,60,3416.91,0,4,108.88,47.15,2.5,3.55,3.42,4.14,9.57,7.93,33.09,33.8,40.56,41.47,48.15,56.09,30.93,2
2672,3,3,1183,10,24792.5,0,4,46.36,71.35,3.41,5.21,7.09,8.29,6.98,7.12,26.21,19.31,62.66,62.73,70.0,75.74,42.05,0
2673,1,0,343,34,36586.13,0,2,86.64,25.71,4.26,6.63,6.5,5.13,7.93,6.06,14.85,11.74,59.3,68.25,51.19,53.29,55.55,0
2674,0,4,927,33,38421.7,0,3,7.01,45.77,4.88,6.39,5.73,3.82,8.84,8.0,30.79,23.59,57.38,66.37,58.91,65.11,50.05,0
2675,5,3,0,25,11482.38,0,3,97.68,55.81,5.1,6.09,3.35,4.65,8.54,7.84,30.83,26.59,51.3,61.8,55.78,54.85,40.04,0
2676,4,0,1050,14,29660.0,0,2,80.06,49.72,5.28,7.16,5.01,4.94,6.7,7.14,13.82,10.76,44.2,46.42,68.79,71.79,33.54,2
2677,2,3,809,14,34837.05,0,2,108.08,54.15,3.98,5.65,5.21,4.81,8.86,9.8,33.19,30.76,43.35,47.11,50.94,56.33,24.62,2
2678,8,2,359,51,23074.26,0,4,65.71,80.14,5.16,5.48,6.06,5.03,8.26,7.72,15.27,9.38,47.15,55.65,64.46,64.31,35.24,2
2679,5,3,706,42,38256.03,0,4,78.44,39.66,2.26,2.9,3.98,3.58,5.85,3.67,17.48,11.1,55.22,54.4,69.89,70.88,28.13,2
2680,5,3,573,6,12081.12,0,1,23.61,32.75,1.52,1.45,3.83,3.97,5.92,7.09,21.34,17.59,60.0,65.53,73.92,83.11,17.58,1
2681,5,3,1202,22,10211.43,0,4,73.84,53.16,1.72,3.08,3.06,1.85,7.15,6.45,33.21,32.76,40.01,46.75,51.88,61.67,35.72,2
2682,0,4,840,57,43943.6,0,4,60.23,23.92,2.02,2.7,4.97,4.12,8.99,7.25,31.57,32.61,68.37,67.07,46.3,54.1,21.47,2
2683,5,3,488,8,25170.98,0,1,64.95,52.12,3.64,4.66,5.04,6.29,9.59,10.03,20.93,13.58,55.16,62.4,56.06,55.76,36.27,2
2684,0,4,539,7,9675.92,0,4,13.1,33.31,5.37,6.68,4.43,3.9,7.79,6.9,26.41,27.01,66.75,76.17,48.29,56.15,35.01,2
2685,9,4,671,48,35126.13,0,4,10.62,81.58,4.67,6.85,3.77,2.29,5.0,4.36,24.08,16.87,56.72,66.1,69.59,78.72,62.97,3
2686,11,1,569,42,34725.86,0,0,15.82,70.07,5.9,8.38,3.44,4.52,5.86,4.03,13.35,9.7,47.99,53.83,65.27,67.98,55.19,0
2687,4,0,543,37,11799.45,0,4,97.56,77.82,2.3,2.92,7.33,5.47,9.83,9.95,15.32,8.51,48.56,51.76,48.93,53.11,28.84,2
2688,1,0,614,49,16637.58,0,1,3.99,57.4,5.34,6.96,3.62,3.11,7.34,8.57,15.48,11.95,41.9,47.5,49.34,52.61,31.4,2
2689,7,2,1091,55,6343.35,0,0,100.81,31.8,4.54,6.87,4.68,4.09,9.08,7.86,33.6,30.86,69.96,76.7,54.09,53.59,42.13,0
2690,6,4,936,23,30061.02,0,3,55.18,53.97,3.95,5.32,6.7,6.51,4.52,2.06,18.01,10.2,63.42,74.76,49.6,58.75,68.56,3
2691,1,0,1241,47,777.85,0,4,35.64,89.59,3.59,5.23,3.23,1.64,6.48,6.37,24.98,19.28,66.2,64.94,66.95,74.13,34.82,2
2692,9,4,404,42,4864.01,0,0,80.0,25.17,2.06,1.96,3.57,4.29,4.25,1.91,24.73,23.6,51.66,57.79,52.62,60.76,34.21,2
2693,7,2,607,52,35667.34,0,2,91.49,45.92,5.35,6.79,5.9,7.22,7.77,7.28,22.32,23.96,62.9,61.62,69.31,75.67,20.72,2
2694,5,3,343,22,24856.97,0,2,3.09,53.49,3.9,6.38,6.25,7.42,4.59,2.12,22.4,17.17,51.62,57.49,47.16,49.34,55.18,0
2695,5,3,434,51,42755.01,0,2,119.32,23.12,2.03,4.23,3.03,3.58,4.75,4.9,11.0,3.92,50.28,50.15,68.43,78.21,48.08,0
2696,0,4,1270,29,32754.07,0,2,33.4,20.89,1.52,1.77,6.7,5.14,8.07,9.21,30.53,22.87,51.1,61.22,69.3,72.52,28.7,2
2697,4,0,1071,11,28122.75,0,3,13.47,51.2,3.06,4.25,5.26,4.79,9.82,9.89,25.35,27.04,48.46,55.16,56.03,61.07,26.82,2
2698,11,1,931,58,44352.81,0,4,31.03,59.37,4.36,6.19,5.44,5.72,9.49,8.22,17.48,14.9,43.97,53.19,48.85,52.19,52.42,0
2699,9,4,501,21,1035.21,0,3,111.28,71.58,2.11,2.12,3.8,2.1,8.71,7.51,18.9,11.6,46.68,50.3,50.58,55.65,35.89,2
2700,7,2,1109,32,4170.81,0,4,85.99,88.19,3.08,3.69,5.03,5.29,4.2,3.35,26.6,21.45,64.95,63.05,46.61,48.73,19.79,1
2701,3,3,1052,24,17432.69,0,3,32.21,72.76,1.73,3.11,6.2,4.42,6.18,3.85,28.94,30.3,50.67,60.31,69.45,75.41,48.59,0
2702,9,4,729,56,34323.14,0,1,39.23,69.35,5.7,7.38,4.6,2.73,8.16,7.34,34.08,31.95,59.98,60.93,48.44,53.6,32.58,2
2703,3,3,609,50,28593.89,0,1,95.46,31.77,4.89,6.34,6.6,6.79,5.99,5.94,12.85,5.39,56.87,67.42,60.21,62.03,50.14,0
2704,2,3,731,18,41253.54,0,0,46.01,50.89,4.65,6.12,7.79,7.81,5.17,4.65,29.31,30.36,63.29,73.42,48.35,58.24,42.71,0
2705,8,2,1252,33,4847.41,0,3,91.71,24.19,2.62,4.04,7.28,7.59,5.63,4.08,27.19,28.01,40.97,43.31,45.53,46.95,28.49,2
2706,0,4,522,26,16277.73,0,1,99.7,82.17,3.95,3.55,5.57,3.82,4.79,2.84,33.03,28.59,42.54,43.7,74.99,82.58,23.16,2
2707,5,3,1205,30,3757.97,0,0,7.54,47.87,4.92,4.92,4.21,2.92,4.59,1.87,25.36,26.59,42.02,52.49,56.65,61.08,30.9,2
2708,7,2,30,29,9987.87,0,0,93.99,79.15,3.16,4.28,3.7,3.21,9.07,7.45,17.4,18.1,58.61,68.34,51.74,58.27,44.23,0
2709,1,0,177,16,42564.26,0,0,66.59,73.61,4.78,4.9,4.7,4.11,4.64,4.66,18.33,11.24,68.92,74.11,48.11,54.14,28.67,2
2710,11,1,119,38,19491.54,0,1,31.96,73.41,1.72,3.58,7.03,5.98,5.6,4.47,17.95,10.19,44.54,52.36,58.92,67.44,63.82,3
2711,1,0,191,8,23907.57,0,3,8.74,66.63,4.43,5.21,7.16,5.96,9.09,7.45,23.07,20.98,43.07,52.4,48.94,48.05,29.76,2
2712,10,1,315,49,36817.62,0,3,24.82,51.13,3.53,5.82,7.05,7.88,5.91,5.89,32.52,25.45,42.69,41.63,48.1,55.57,48.81,0
2713,4,0,571,40,20154.83,0,1,72.61,22.71,2.37,3.66,5.26,5.44,8.96,8.52,26.83,28.44,46.96,53.94,64.32,63.66,26.44,2
2714,6,4,452,52,24960.17,0,2,59.29,77.49,5.54,7.77,4.89,5.26,5.26,6.55,29.33,21.97,41.34,43.88,53.48,59.54,39.72,2
2715,1,0,1026,35,4218.28,0,4,61.83,24.53,4.67,4.54,4.23,2.82,8.39,5.94,21.16,17.71,54.69,62.75,50.19,59.64,43.52,0
2716,5,3,1023,36,1049.39,0,0,59.61,60.11,3.21,5.09,7.15,7.35,4.35,4.55,13.56,15.2,68.79,73.92,56.04,62.74,26.34,2
2717,8,2,771,7,12598.01,0,3,10.96,79.52,1.51,1.44,3.63,2.64,9.67,10.65,26.03,25.82,68.12,67.89,74.92,77.78,2.08,1
2718,8,2,55,14,10050.77,0,4,80.45,26.94,4.74,6.82,5.5,4.26,9.71,7.98,25.15,19.03,46.9,51.8,74.95,75.29,53.87,0
2719,6,4,917,38,25628.39,0,1,94.83,77.74,2.9,4.11,6.81,4.86,4.46,1.46,23.71,20.53,40.44,40.56,72.01,81.79,47.43,0
2720,3,3,544,51,3997.37,0,1,70.34,46.37,5.87,6.67,3.15,4.45,9.65,8.15,34.63,28.19,46.83,57.82,65.83,66.54,48.75,0
2721,4,0,762,6,45680.39,0,4,82.06,77.19,5.65,6.86,5.51,4.43,9.74,7.73,30.69,30.7,67.8,73.39,46.75,49.6,30.9,2
2722,10,1,1191,55,45959.29,0,0,103.25,85.99,5.33,7.59,3.16,1.95,4.64,3.47,10.34,9.82,45.47,47.28,48.19,53.57,38.87,2
2723,6,4,254,19,47800.16,0,2,5.77,74.4,3.79,3.55,5.28,6.25,8.29,6.63,12.56,11.09,51.88,60.48,52.15,57.95,33.46,2
2724,1,0,1155,25,11346.62,0,2,1.98,88.98,4.51,6.29,3.74,4.5,6.73,7.1,20.15,18.09,50.34,60.28,45.29,50.37,40.68,0
2725,11,1,99,35,25439.36,0,1,88.9,24.16,3.74,5.55,5.66,4.17,8.57,7.13,24.01,19.29,48.21,53.59,59.94,60.63,48.63,0
2726,3,3,1184,45,12626.19,0,2,115.06,36.0,5.13,7.52,3.83,2.89,5.6,3.79,31.36,27.16,49.22,55.49,49.14,54.26,52.14,0
2727,3,3,490,23,48000.48,0,2,17.11,62.83,4.12,6.27,6.88,5.7,7.63,6.52,23.84,21.19,67.47,77.02,50.84,57.37,52.73,0
2728,0,4,1105,53,26543.61,0,0,67.12,42.89,4.89,7.1,6.59,5.42,9.62,7.6,14.86,14.84,63.61,62.69,47.56,47.57,35.53,2
2729,2,3,334,15,22029.48,0,2,82.62,38.83,3.57,5.76,4.72,4.14,7.6,8.26,21.81,18.63,52.07,51.18,48.73,48.26,26.06,2
2730,11,1,346,32,11339.13,0,4,13.73,55.61,3.84,4.39,5.55,4.81,6.27,3.67,26.24,26.21,68.92,79.92,45.75,53.7,45.07,0
2731,0,4,479,53,31226.81,0,3,63.18,43.71,5.95,5.74,3.19,1.3,4.85,4.25,21.86,22.52,64.89,72.34,47.81,47.92,11.85,1
2732,1,0,407,17,20699.37,0,1,91.8,47.82,5.41,7.23,3.42,2.33,8.38,6.86,27.56,25.25,64.97,67.91,54.88,63.32,47.43,0
2733,8,2,171,41,40643.61,0,1,87.21,79.12,4.26,4.91,7.5,6.98,6.43,7.35,13.02,9.07,46.39,49.49,49.36,54.2,21.63,2
2734,8,2,1222,47,7162.18,0,2,91.77,89.66,2.09,1.62,7.5,7.72,8.95,10.24,27.33,27.02,43.28,47.33,62.29,66.88,-3.57,1
2735,6,4,287,41,35032.24,0,0,42.32,80.49,1.92,3.11,5.6,6.9,4.78,4.21,17.72,18.39,40.15,43.67,54.34,60.84,22.21,2
2736,8,2,1069,28,31412.58,0,0,108.86,74.98,1.61,1.97,3.14,3.2,5.26,4.07,32.16,25.82,41.95,53.19,66.27,74.51,44.42,0
2737,9,4,114,7,42960.74,0,4,83.51,52.75,3.46,4.05,5.73,5.79,7.27,6.05,27.7,26.62,63.7,67.74,47.49,49.93,21.11,2
2738,3,3,974,10,8498.36,0,3,56.54,28.18,3.93,3.63,3.52,5.02,8.56,5.76,32.41,25.42,61.91,69.32,48.46,49.67,42.27,0
2739,11,1,1054,51,29844.63,0,3,78.06,45.02,3.09,3.14,7.36,7.43,5.44,5.41,11.05,11.62,52.1,60.01,59.01,63.59,13.07,1
2740,4,0,33,10,39172.18,0,2,20.38,26.99,4.39,4.17,5.21,4.11,6.1,6.72,14.53,7.81,53.13,53.8,59.4,65.0,20.01,2
2741,11,1,892,27,37378.23,0,1,59.11,49.49,5.97,5.52,4.58,6.07,5.4,6.47,16.29,17.37,51.02,59.63,54.61,55.82,6.97,1
2742,4,0,281,58,15726.71,0,1,104.14,24.44,4.29,6.38,7.47,5.55,4.15,5.02,24.1,24.91,53.85,58.86,56.52,57.61,20.0,2
2743,5,3,159,42,5117.25,0,4,69.3,59.5,4.89,4.62,4.6,4.27,7.78,8.26,18.21,18.3,45.3,50.31,63.88,65.58,5.02,1
2744,11,1,839,15,32603.78,0,4,110.41,76.55,4.05,6.13,4.76,4.97,7.69,6.61,19.85,17.88,66.03,71.87,45.67,49.6,48.19,0
2745,1,0,738,35,14799.1,0,1,7.7,23.13,4.56,4.94,3.11,1.72,8.14,5.22,20.42,16.37,67.21,74.85,73.99,77.91,41.79,0
2746,3,3,692,6,27684.98,0,3,96.25,89.53,2.71,5.11,4.0,2.79,5.13,2.57,29.87,22.46,62.35,73.39,47.97,51.11,74.7,3
2747,11,1,719,30,38235.57,0,3,47.84,30.65,3.36,5.56,4.26,5.46,5.1,2.18,30.97,24.51,64.35,63.4,46.36,47.94,47.84,0
2748,7,2,194,43,7183.99,0,2,72.9,82.73,4.99,7.48,7.49,8.17,7.45,6.61,18.71,14.06,60.61,61.12,63.49,71.36,44.78,0
2749,4,0,1090,19,2889.71,0,4,33.42,70.27,5.71,5.64,7.09,5.34,6.25,3.57,31.02,25.13,52.29,62.41,55.81,61.44,50.45,0
2750,7,2,1255,55,7364.58,0,4,116.02,37.14,5.49,7.5,7.27,7.66,8.94,7.09,18.25,12.29,49.75,52.73,64.54,66.06,52.11,0
2751,3,3,1241,58,43714.79,0,3,2.73,27.79,4.4,6.05,4.36,4.3,8.3,9.55,11.72,8.47,58.48,67.12,68.24,74.67,36.47,2
2752,9,4,67,54,12547.37,0,3,84.01,42.77,3.02,2.54,5.41,4.31,9.41,6.6,30.8,31.9,51.26,56.46,60.91,63.95,19.44,1
2753,7,2,986,19,40831.11,0,4,109.32,21.51,5.82,5.57,7.05,5.42,6.56,4.32,10.36,4.12,57.62,68.5,72.53,81.45,48.98,0
2754,1,0,224,40,28026.24,0,1,23.73,85.34,2.73,4.68,5.07,6.31,9.45,9.91,14.35,7.9,63.57,73.29,67.92,67.65,39.47,2
2755,2,3,1096,36,39396.7,0,2,69.03,36.29,2.3,2.84,6.42,5.58,6.5,6.48,34.24,28.3,43.55,48.75,69.28,68.43,20.42,2
2756,9,4,1121,35,39001.46,0,1,113.26,84.34,3.99,3.96,3.56,2.4,8.46,9.85,17.64,13.51,58.47,57.27,45.56,46.43,-4.0,1
2757,4,0,198,35,33914.52,0,3,19.0,55.86,3.21,3.45,3.1,3.66,7.41,5.77,34.63,34.78,61.26,67.95,67.99,76.8,27.03,2
2758,1,0,443,40,23306.73,0,0,17.29,61.07,5.12,6.35,7.76,5.84,8.92,5.95,34.25,35.76,45.78,56.14,63.78,72.57,47.09,0
2759,0,4,172,59,42798.25,0,1,119.14,24.38,5.59,7.93,7.59,5.6,6.33,5.68,16.83,16.64,41.24,42.19,50.96,50.57,28.02,2
2760,0,4,109,48,38715.15,0,2,38.61,22.87,4.18,4.38,4.21,5.31,7.06,5.43,10.02,2.65,44.49,44.99,68.34,69.35,27.68,2
2761,7,2,1125,59,37934.67,0,3,115.6,66.05,4.34,5.35,6.61,6.94,9.02,7.15,14.54,15.6,59.26,68.56,49.52,57.47,38.63,2
2762,7,2,336,14,34035.2,0,4,9.67,85.86,2.49,2.33,3.13,3.1,4.5,2.83,14.66,15.56,51.96,58.47,54.19,58.87,17.11,1
2763,3,3,482,18,22267.76,0,0,52.12,30.46,2.18,4.49,6.22,7.63,4.36,3.09,13.46,14.21,44.13,48.23,70.08,71.34,32.31,2
2764,6,4,1104,24,12231.99,0,1,62.26,24.62,3.92,5.51,7.24,6.55,7.26,8.41,14.61,14.49,44.36,55.5,53.47,56.37,28.96,2
2765,4,0,878,51,49030.78,0,0,51.93,49.31,2.84,2.76,3.35,4.49,9.18,10.56,10.96,9.47,67.36,78.97,55.74,59.2,18.33,1
2766,2,3,430,17,16290.63,0,2,82.87,34.32,2.76,2.6,5.31,5.09,4.07,5.06,25.32,25.67,64.54,69.24,64.26,67.35,-0.42,1
2767,3,3,20,48,39186.67,0,1,80.53,30.19,1.67,2.82,6.43,5.2,5.4,5.0,30.71,31.32,42.94,47.89,64.43,67.71,28.31,2
2768,11,1,98,32,2971.2,0,1,3.25,45.67,3.58,5.72,6.89,7.63,4.25,3.39,26.58,24.06,47.46,50.03,74.71,77.51,41.23,0
2769,7,2,314,39,46103.53,0,0,104.47,33.74,4.26,4.04,4.35,4.4,9.07,9.68,14.89,10.07,43.62,42.17,74.93,76.79,3.9,1
2770,6,4,1007,45,17823.61,0,0,7.7,27.74,2.4,4.76,7.94,7.48,9.6,9.99,23.37,25.09,50.91,52.81,71.95,77.58,23.57,2
2771,1,0,226,55,10669.27,0,1,93.46,45.84,5.21,5.26,3.18,4.56,9.77,8.23,27.22,22.22,56.07,55.09,66.89,69.0,21.76,2
2772,4,0,567,41,48717.97,0,4,71.1,33.98,5.26,7.25,3.58,4.6,7.75,6.61,34.43,35.32,50.45,57.84,70.4,74.35,34.68,2
2773,5,3,907,18,31335.02,0,1,41.05,45.53,1.8,2.69,4.73,5.48,5.7,6.17,28.26,21.12,59.14,62.65,47.17,48.3,26.25,2
2774,3,3,74,13,10331.1,0,4,77.0,81.54,2.89,4.66,7.25,8.47,8.76,9.06,24.14,21.58,55.17,66.66,45.05,53.76,51.8,0
2775,8,2,53,25,42723.59,0,2,13.25,64.29,2.94,4.09,5.02,3.41,7.8,6.76,30.29,27.96,41.68,43.46,64.33,71.54,31.37,2
2776,4,0,1229,19,39727.41,0,3,73.47,44.66,5.5,5.95,3.28,3.26,7.13,6.82,21.24,21.88,46.01,55.7,45.91,55.62,32.9,2
2777,9,4,38,49,33960.7,0,3,35.21,34.43,4.15,5.94,5.82,4.59,9.99,8.87,27.98,24.7,42.87,43.88,47.92,49.01,36.78,2
2778,6,4,460,9,30751.2,0,0,6.05,63.75,4.75,4.37,5.42,5.38,8.37,6.14,22.97,24.06,64.98,76.5,49.23,59.06,34.32,2
2779,10,1,592,40,35147.52,0,2,2.31,43.77,5.92,7.61,3.69,3.41,9.59,10.23,14.47,16.16,66.15,64.67,63.49,65.2,5.55,1
2780,10,1,613,17,24585.12,0,1,46.96,67.31,4.29,4.52,4.49,3.67,5.43,5.26,30.7,30.52,59.94,67.63,72.06,72.41,17.17,1
2781,9,4,604,55,45693.25,0,1,63.58,74.47,2.52,4.62,5.11,3.26,8.96,9.88,34.42,31.3,42.74,50.99,59.24,59.91,33.66,2
2782,11,1,330,6,2574.37,0,3,67.14,64.59,4.74,4.6,7.33,6.1,6.91,5.83,10.17,10.96,49.73,57.49,70.65,70.87,18.04,1
2783,7,2,1089,24,35434.26,0,4,82.04,88.31,3.93,4.7,6.34,7.28,5.88,4.69,25.08,18.25,42.41,53.18,52.56,53.61,43.24,0
2784,11,1,1208,51,13546.3,0,2,8.67,36.51,3.02,3.52,6.17,5.11,7.93,7.16,31.6,33.6,49.55,50.74,58.37,65.86,20.01,2
2785,2,3,1167,51,25352.69,0,0,101.2,34.32,4.25,6.09,7.84,9.3,9.37,6.38,18.11,18.62,64.3,62.6,48.17,52.64,31.1,2
2786,6,4,688,25,33758.3,0,4,90.36,63.62,5.34,4.9,5.11,3.45,5.72,3.2,25.56,26.52,61.0,68.13,54.11,62.02,29.34,2
2787,0,4,661,42,28883.07,0,1,82.9,44.37,2.63,3.01,7.16,7.59,5.26,4.75,20.49,21.44,59.9,62.85,60.4,65.01,13.89,1
2788,7,2,643,32,46606.83,0,2,43.49,53.4,1.96,1.56,7.58,8.24,6.77,4.89,19.72,19.78,51.75,63.31,68.07,78.0,37.06,2
2789,4,0,1193,48,5950.34,0,1,39.49,44.57,4.35,5.66,6.66,8.11,6.05,5.42,16.09,11.54,66.13,67.73,64.34,66.99,28.9,2
2790,8,2,970,43,5551.42,0,0,7.66,41.87,4.56,4.84,7.75,6.08,4.16,2.94,18.21,12.27,61.32,62.89,60.07,68.1,31.2,2
2791,7,2,953,55,49125.01,0,2,46.58,50.74,3.38,4.08,7.38,7.41,7.45,5.27,12.23,9.12,68.47,70.24,62.27,64.24,32.84,2
2792,3,3,979,14,21781.2,0,4,8.03,75.99,3.35,5.12,5.95,6.9,7.09,5.43,29.19,23.76,51.79,60.35,55.75,57.73,50.37,0
2793,4,0,832,47,34886.17,0,4,9.5,75.38,2.31,4.19,5.9,4.78,5.93,3.06,12.34,7.82,40.27,50.54,63.2,68.18,64.85,3
2794,7,2,154,58,9431.53,0,4,1.37,52.02,3.88,5.55,5.51,5.94,9.3,7.89,28.92,25.02,49.85,54.97,68.06,67.88,36.02,2
2795,1,0,818,39,41067.32,0,0,34.99,69.86,2.65,2.77,5.66,5.32,4.96,4.86,20.01,21.49,43.17,52.97,73.28,82.23,23.84,2
2796,4,0,1056,54,28167.26,0,3,38.45,38.92,3.36,3.99,4.21,5.48,4.33,1.81,33.34,28.86,41.05,51.27,71.22,76.03,52.78,0
2797,8,2,482,50,23164.22,0,3,92.23,65.33,4.79,5.15,3.8,2.58,8.03,8.86,32.01,31.13,51.37,57.53,55.76,57.9,15.96,1
2798,7,2,363,54,24165.3,0,2,76.48,50.64,5.72,6.66,7.56,7.28,9.38,10.64,15.93,11.01,68.14,79.63,58.94,60.37,29.04,2
2799,1,0,527,6,30721.55,0,0,102.68,72.62,4.21,5.08,5.94,4.82,4.8,5.47,20.37,17.5,56.46,55.5,64.42,63.77,9.94,1
2800,6,4,546,54,45792.44,0,3,78.1,58.76,4.97,5.58,4.69,6.04,6.59,4.41,32.89,32.07,59.81,64.78,46.84,49.53,27.35,2
2801,11,1,924,43,12179.65,0,1,5.66,87.08,2.18,2.37,3.23,1.88,9.21,6.77,17.3,16.76,55.02,53.97,56.62,61.4,14.88,1
2802,2,3,58,27,49574.8,0,1,103.62,22.59,5.81,6.62,7.02,7.81,7.4,8.27,24.96,26.8,62.7,64.95,70.95,71.41,0.25,1
2803,1,0,1024,49,8768.56,0,1,87.13,28.91,4.49,4.91,3.27,2.43,8.24,8.14,26.03,23.02,69.15,71.43,45.1,48.1,20.35,2
2804,10,1,331,29,38153.47,0,4,106.3,70.12,3.38,4.3,6.91,7.93,9.95,7.59,31.12,23.58,60.44,64.09,47.25,46.77,40.98,0
2805,4,0,425,13,17178.51,0,4,38.63,35.79,2.31,2.06,7.61,5.78,5.52,6.33,14.31,6.88,65.92,75.1,48.87,49.91,26.53,2
2806,5,3,591,46,47596.86,0,3,39.34,79.52,5.94,5.49,6.6,6.22,9.0,9.47,33.27,32.83,55.69,58.87,60.6,67.97,11.08,1
2807,11,1,769,39,28483.1,0,1,46.14,75.44,3.39,2.9,6.78,7.25,8.94,9.65,28.44,23.29,64.97,66.02,52.3,59.19,12.76,1
2808,4,0,1005,8,1588.29,0,1,21.49,43.77,2.77,3.77,4.85,3.61,8.59,7.19,17.21,13.5,52.76,55.72,54.66,61.53,37.87,2
2809,11,1,83,47,2615.14,0,3,17.47,28.93,3.88,5.59,7.61,5.97,7.97,5.67,25.81,26.46,64.74,75.11,65.15,72.79,55.07,0
2810,9,4,509,42,28751.01,0,0,91.91,75.7,4.74,6.56,4.88,4.75,8.42,8.74,21.39,22.67,51.57,52.3,51.64,59.56,22.35,2
2811,9,4,1119,34,8036.2,0,2,48.37,31.27,5.66,5.42,6.98,5.13,4.32,2.76,24.57,23.77,62.73,65.1,59.42,65.12,14.6,1
2812,8,2,450,32,2312.74,0,4,56.4,33.52,2.73,4.63,5.44,5.62,4.31,4.7,25.98,20.38,50.73,53.52,49.89,49.79,28.9,2
2813,2,3,1173,47,35272.05,0,0,67.61,77.28,4.69,6.72,5.59,6.8,4.25,4.82,21.27,22.62,68.63,70.83,74.11,76.21,16.75,1
2814,7,2,1233,8,36555.12,0,3,10.63,82.13,1.84,3.92,7.49,7.18,6.49,4.85,34.13,28.64,57.41,59.98,74.12,73.45,40.72,0
2815,1,0,575,32,48489.17,0,0,60.6,67.33,3.57,4.39,5.5,6.85,5.47,5.53,17.52,16.48,58.57,62.32,74.88,80.82,22.46,2
2816,8,2,562,9,2913.02,0,4,10.31,46.85,1.98,2.33,5.6,5.67,9.53,8.69,18.25,20.0,41.6,44.83,48.97,55.92,12.78,1
2817,10,1,514,45,15636.65,0,3,38.32,81.99,3.32,5.74,7.9,9.09,8.72,6.29,12.26,9.67,56.14,67.21,71.47,79.32,65.38,3
2818,10,1,307,52,5817.09,0,2,32.07,36.62,5.45,6.42,4.81,5.72,7.98,5.62,29.66,25.36,52.98,60.56,53.05,60.55,45.63,0
2819,4,0,192,41,33148.46,0,2,40.61,31.51,3.53,5.47,7.23,5.34,8.43,7.51,25.29,25.92,55.25,55.57,59.13,60.08,22.01,2
2820,9,4,1189,60,17643.56,0,4,57.7,67.94,5.18,7.61,3.86,3.87,9.5,8.2,13.32,13.62,44.72,54.08,48.1,47.82,44.94,0
2821,5,3,926,21,29737.53,0,4,72.94,33.22,5.79,5.48,7.73,8.62,6.95,6.37,12.97,5.72,57.16,63.25,59.23,66.52,28.62,2
2822,5,3,518,14,708.69,0,4,16.67,53.41,1.59,3.07,3.36,3.0,4.09,2.17,33.87,35.54,42.35,45.77,72.75,78.62,31.07,2
2823,1,0,1025,50,49682.78,0,4,51.79,39.14,3.96,5.42,5.75,5.37,5.28,3.04,21.24,20.28,48.39,46.83,54.41,54.98,29.36,2
2824,1,0,406,24,19433.22,0,0,6.77,41.34,2.4,2.67,4.33,4.41,6.99,8.42,16.02,11.86,42.21,51.0,68.42,73.28,22.8,2
2825,8,2,516,45,17703.74,0,3,32.42,47.62,1.63,1.22,4.32,4.37,9.83,8.36,32.6,26.17,43.82,51.82,65.83,71.71,32.54,2
2826,0,4,91,39,43006.2,0,2,67.08,49.51,2.53,3.84,7.65,8.38,8.32,8.91,24.92,22.66,69.98,69.6,62.93,63.07,17.08,1
2827,0,4,648,22,23305.04,0,0,22.09,60.13,2.36,2.61,5.32,6.33,7.24,8.14,33.23,29.93,43.37,41.49,66.93,69.37,2.73,1
2828,1,0,832,7,36866.57,0,4,77.43,41.72,4.03,5.25,6.09,4.36,6.1,6.12,10.46,8.68,53.08,59.38,63.56,65.39,25.51,2
2829,8,2,250,57,31999.39,0,3,42.96,89.07,4.78,7.21,5.83,5.1,6.38,5.37,26.77,25.66,62.66,66.71,61.61,64.23,40.13,0
2830,8,2,152,51,24181.15,0,3,68.28,32.33,3.36,3.94,7.31,7.75,8.05,9.47,27.81,22.9,45.68,55.88,73.34,73.65,21.07,2
2831,1,0,393,49,26509.78,0,1,60.35,70.89,3.46,5.63,7.78,8.92,5.41,3.71,33.24,28.28,47.37,58.32,56.94,62.43,65.68,3
2832,3,3,486,19,10866.09,0,4,6.17,84.75,3.61,3.7,5.76,3.81,5.63,3.1,33.97,34.28,40.61,48.39,53.16,60.92,36.67,2
2833,8,2,786,57,43263.76,0,0,25.42,28.29,5.94,5.46,4.88,4.0,5.66,6.0,33.09,27.99,43.91,45.01,58.47,66.93,17.01,1
2834,5,3,373,42,46007.08,0,0,96.97,26.07,5.4,7.88,6.38,4.47,7.5,8.47,23.12,20.81,46.54,54.87,61.94,61.69,34.86,2
2835,7,2,1260,31,34585.55,0,4,68.75,54.02,5.61,5.81,3.05,2.61,7.95,8.86,23.08,21.2,62.79,68.04,50.87,57.46,12.46,1
2836,4,0,620,31,36411.72,0,4,47.86,68.84,3.96,5.75,6.55,6.35,9.83,7.67,20.99,14.42,48.61,54.09,53.75,62.35,63.24,3
2837,9,4,994,6,9025.33,0,0,106.88,69.41,2.6,2.62,7.3,8.19,8.88,10.17,20.43,15.44,49.2,59.56,63.1,62.66,20.25,2
2838,8,2,650,37,8796.69,0,4,91.03,72.18,5.93,6.69,3.2,4.11,9.96,9.93,21.6,17.87,65.47,73.95,74.44,83.45,39.55,2
